Categoria;Codigo;Texto breve de material;Ubicación;Imagen
Estaciones;10007188;VALVULA AGUJA AC INOX 1/4 X 1/4 NPTH;C.C.E3D;
Estaciones;10007189;VALVULA DE PURGA AC INOX 1/4 NPTM;C.C.E3D;
Estaciones;10007190;TAPON DE PURGA AC INOX 1/4 OD;C.C.E3B;
Estaciones;10007191;TEE HEMBRA LATERAL AC INOX 3/4ODX3/4NPTH;C.C.E4B;https://i.ibb.co/6dxCLgJ/10007191.png
Reguladores;10007192;"MANGA B7 VALVULA AXIAL D 4"" SERIE 600";C.C.E7A;
Reguladores;10007193;"MANGA H5L VALVULA AXIAL 3"" SERIE 300";C.C.E7A;
Estaciones;10007194;VALV SOLEN NEUM 80PSI P/CONTROL DOS VIAS;C.C.E4A;
Rep.Herra.Varios;10007216;CUCHILLA CORTAD TUBO AC INOX MS-TC-308;C.C.E5B;https://www.swagelok.com/assets/images/product_images/large/MS-TCW-308.jpg?impolicy=superZoom
Rep.Herra.Varios;10007218;"REBANADORA TUBING D 3/16"" ID A 1/2"" OD";C.C.E5B;https://http2.mlstatic.com/D_NQ_NP_858363-MCO104242595587_012026-O.webp
Reguladores;10007227;143-08-021-06 RESORTE REG SENSUS 243RPCB;C.C.E3C;
Reguladores;10007228;138-18-021-01 RESORTE REG SENSUS 243RPCB;C.C.E3C;
Rep.Herra.Varios;10007238;A6-0091 EMPAQUE SECUND. BOMBA NJEX 6000B;C.C.E3C;
Rep.Herra.Varios;10007239;A6-0089 EMPAQ PRINCIPAL BOMBA NJEX 6000B;C.C.E3C;
Rep.Herra.Varios;10007240;A6-0090 EMPAQUE SOPORTE BOMBA NJEX 6000B;C.C.E3C;
Estaciones;10007276;"VALV BOLA AC INOX D 3/4"" NPTH X 5500PSIG";C.C.E4B;
Estaciones;10007277;"VALVULA BOLA AC INOX D 3/4""OD X 5800 PSI";C.C.E4B;
Estaciones;10007278;"CONECTOR AC INOX D 3/4"" OD X 3/4"" NPTM";C.C.E4B;https://i.ebayimg.com/images/g/kewAAOSwWKdjGyYs/s-l1200.webp
Medidores;10007291;MEDID 650 M3H ROT 20 BAR ANSI150 G400 ID;C.M.R;
Galvanizados;10007296;"UNION UNIV GALV D  1/2"" NPT-H ASIENTO P";3A2;
Galvanizados;10007297;"UNION UNIV GALV D 1-1/2"" NPT-H ASIENTO P";3A2;
Rep.Herra.Varios;10007316;"ACOPLE RAPID QTM CUERPO 1/2""HNPT AC INOX";C.C.E4C;https://gdcbistorage.blob.core.windows.net/materiales/10007316.jpg
Rep.Herra.Varios;10007317;"ACOPLE RAPID QTM CUERPO 1/4""OD AC INOX";C.C.E4C;https://gdcbistorage.blob.core.windows.net/materiales/10007317.jpg
Rep.Herra.Varios;10007318;"ACOPLE RAPID QTM4 VASTAGO 1/4""OD AC INOX";C.C.E4C;
Rep.Herra.Varios;10007319;"ACOPLE RAPID QTM8 VAST 1/2""M NPT AC INOX";C.C.E4C;
Rep.Herra.Varios;10007322;"TUBERIA CONDUIT PVC DIAM 1""";4A3;
Reguladores;10007336;"REGULAD PF HP100HPTRB CONEX 1"" NPT OPSO";5A1;
Rep.Herra.Varios;10007358;KIT REP SERIES 20H REB REG MOONEY FG101;C.C.E9C;
Rep.Herra.Varios;10007359;"KIT REP PUERTO LRG 2"" REG MOONEY FG101";C.C.E9C;
Reguladores;10007360;"REGULAD TESCOM 44-1300 SERIES CONEX 3/4""";C.CE7E;
Acero;10007367;"ESPARRAGO AC GR B7 D 1/2"" X 3-1/4"" LONG";3B4M3B;
Internas;10007374;DOBLA TUBO EXTERNO TUBERIA PE-AL-PE 2025;2A2;https://http2.mlstatic.com/D_NQ_NP_850726-MCO74821119086_032024-O.webp
Reguladores;10007375;"ORIFICIO 1/4""-6.4MM REGULADOR FISHER 627";C.C.E2E;https://gdcbistorage.blob.core.windows.net/materiales/10007375.jpg
Reguladores;10007377;"ORIFICIO 3/8""-9.5MM REGULADOR FISHER 627";C.C.E2E;
Reguladores;10007379;"ORIFICIO 1/2"" REGULADOR FISHER 627";C.C.E3E;
Reguladores;10007380;SELLO ORIFICIO REGULADOR FISHER 627;C.C.E2E;
Reguladores;10007381;DIAFRAGMA REGULADOR FISHER 627;C.C.E2E;
Reguladores;10007382;RESORTE 35-80 PSIG REGULADOR FISHER 627;C.C.E2E;
Reguladores;10007383;"ORIFICIO 3/8""-9.5MM REGULADOR FISHER 630";C.C.E2E;
Reguladores;10007384;"ORIFICIO 1/2""-12.7MM REGULAD FISHER 630";C.C.E2E;
Reguladores;10007385;SELLO ORIFICIO REGULADOR FISHER 630;C.C.E2E;
Estaciones;10007396;"VALVULA GLOBO ROSCADA D2"" X 800-1500 PSI";5A1;
Estaciones;10007397;MODEM DUPLEX TRANSM DATOS KANTRONI KPC3+;C.C.E7C;https://www.hamestate.com/wp-content/uploads/2025/05/IMG_5410-600x600.jpg
Estaciones;10007431;"ACTUADOR NEUMAT VALV D 3/4"" OD  S.EFECTO";5B1;
Rep.Herra.Varios;10007437;A5-1127 O-RING BOMBA NJEX 6000B;C.C.E3C;
Rep.Herra.Varios;10007438;A6-0076 ACTUATION SEAL BOMBA NJEX 6000B;C.C.E3C;
Rep.Herra.Varios;10007439;C3-0037 WAFER SPRING BOMBA NJEX 6000B;C.C.E3C;
Estaciones;10007440;"CODO ACERO INOX D 3/4"" OD X 3/4"" OD";C.C.E4B;https://m.media-amazon.com/images/I/61x9IQ3HLwL.jpg
Estaciones;10007448;"VALVULA BOLA AC INOX D 1/2"" NPTH X 1000#";C.C.E4B;
Estaciones;10007449;"VALVULA SEGURIDAD GN SET 1500 PSI D 3/4""";C.C.E3B;https://i.ibb.co/fVXcWNTH/10007449.png
Estaciones;10007450;"VALVULA CHEQUE AC INOX D 3/4""ODx6000 LB";C.C.E4C;https://i.ibb.co/x8f0MrPY/10007450.jpg
Estaciones;10007452;"MANOMETRO 1500 PSI CAR 4-1/2"" RECA-INOX";C.C.E9A;https://i.ibb.co/WW0w9sMS/10007452.jpg
Estaciones;10007453;"MANOMETRO 5000 PSI CAR 4-1/2"" RECA-INOX";C.C.E9A;
Acero;10007457;"CODO AC SCH80 D 2"" X 90 GR RADIO LARGO";6B2;https://distribuidoranavas.com/wp-content/uploads/2025/02/DSCN2655.jpg
Acero;10007458;"CODO AC D 2""X 90GR SOCKET WELD X 6000 LB";6B2;https://5.imimg.com/data5/ZO/VH/TS/SELLER-1018839/hastelloy-x-socket-weld-elbow-500x500.jpg
Estaciones;10007459;"CODO AC D 3/4"" X 90 GR 3000 LB ROSCADO";6B2;https://www.toolferreterias.com/cdn/shop/products/47010016.jpg?v=1707262877
Estaciones;10007460;"CODO AC D 3/4"" X 90 GR 6000 LB ROSCADO";6B2;
Estaciones;10007461;"REDUC BUSH AC 6000 LB D 1"" X 3/4"" NPTH";6B2;
Estaciones;10007462;"REDUC BUSH AC 6000 LB D 3/4"" X 1/2"" NPTH";6A2;
Estaciones;10007463;"TEE AC D 3/4"" X 6000 LB ROSCADA";6B2;
Acero;10007464;"TEE AC SCH80 D 2"" PARA SOLDAR";6B2;https://sps.ltd/wp-content/uploads/2023/06/CARBON-STEEL-BUTT-WELD-4.jpg
Acero;10007465;"TEE AC D 2"" X 90GR 6000 LB SOCKET WELD";6A2;https://i.ebayimg.com/images/g/yzIAAOSwd-FhjE2v/s-l1200.jpg
Polietileno;10007469;"TUBERIA PE100 D 2"" IPS RDE11 NARANJA AD";BD2;
Estaciones;10007487;"UNION UNIVERSAL AC D 3/4"" X 6000 LB";6A2;
Estaciones;10007488;"UNION SIMPLE AC D 1"" NPTH X 6000 LB";6A2;
Estaciones;10007489;"VALVULA CR AC  D2"" NPTH X 6000 LB";5A1;
Acero;10007491;"TUBERIA AC D 1"" API 5LX42 S/C SCH160";3A4;
Acero;10007492;"TUBERIA AC D 2"" API 5LX42 S/C SCH80";3A4;
Acero;10007494;"TUBERIA AC D 3/4"" API 5LX42 S/C SCH80";3A4;
Rep.Herra.Varios;10007495;85T-11-11 BOMBA DOSIFICADORA NEUM LINC;C.C.E3D;
Rep.Herra.Varios;10007496;10019 PISTON U-CUP MILTON ROY LINC;C.C.E1D;
Rep.Herra.Varios;10007498;24658 LUBRICANT SEAL BACK-UP LINC;C.C.E1D;
Rep.Herra.Varios;10007499;25347 TEFLON BELLOWS ASSY LINC;C.C.E1D;
Rep.Herra.Varios;10007500;12947 LUBRICANT SEAL LINC;C.C.E1D;
Rep.Herra.Varios;10007502;10313 SEAT DISC/SUC CHECK VAL MR85T LINC;C.C.E1D;
Rep.Herra.Varios;10007503;10996 BELLOW O-RING. FLUOROCARBON LINC;C.C.E1D;
Rep.Herra.Varios;10007504;11485 SEAL DISC/SUC CHECK VAL MR85T LINC;C.C.E1D;
Rep.Herra.Varios;10007505;13276 BALL DISC/SUC CHECK VAL MR85T LINC;C.C.E1D;
Rep.Herra.Varios;10007516;TRADUCTOR PRESION 0-3000 PSI 5 VDC S/C;C.C.E2C;
Acero;10007526;"BRIDA CIEGA AC FORJADO D 2"" ANSI 600 RF";6B2;https://sc04.alicdn.com/kf/U9f8a525e882d4900a8bfe330359ffdd5B.jpg
Acero;10007527;"BRIDA SLIP-ON AC FORJADO D 4"" ANSI 600";6A2;
Estaciones;10007528;"CODO AC D 1"" X 90 GR 2000 LB ROSCADO";5A1;
Acero;10007529;"VALV BOLA FLANCHADA AC D 4"" ANSI 600 RF";S.P.M;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Valvulas-Valvula-Bola-Trunnion-Flanchada-V-BOLA-AC-600-TM-PL-A216316-RF-4-ONR-224820210226173110.JPG
Estaciones;10007530;"VALVULA BOLA AC D 3/4"" NPTH X 3000 LB";5A1;
Acero;10007537;"BRIDA CIEGA AC FORJADO D  6"" ANSI 300 RF";6B2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/300-psi-ciega-bl-Bridas-en-acero-carbon-BRIDA-BL-AC-300-A105-RF-6-SQG-204020210226173109.JPG
Polietileno;10007546;CINTA PREVENT LAMINA POLIETILENO 13CM;5B1;
Estaciones;10007554;TRADUCTOR PRESION 0-500 PSI 5 VDC S/C;C.C.E2C;
Estaciones;10007556;RADIO DIGITAL MAXON SD-674D TELEMETRIA;C.C.E7C;https://i.ibb.co/1J2B3ZSs/10007556.jpg
Rep.Herra.Varios;10007568;SENSOR PARA MEDICION NIVEL ODORANTE;C.C.E6C;https://i.ibb.co/nNnjzzws/10007568.jpg
Estaciones;10007583;TRADUC PRESI 0-5000 PSI 5 VDC S/C SETRA;C.C.E2C;
Medidores;10007596;MED 15000 M3H ROT 102BAR ANSI600 G100 EP;C.M.R;
Reguladores;10007597;"REGULAD PF HP100HPTRB CONEX 1"" NPT S/O";5A1;
Acometidas;10007606;"HTA. PARA DISPOSITIVO DE CORTE ""CEPO""";C.C.E9B;
Acero;10007637;"CAP AC CARBON D 12"" SCH80";6B2;
Acero;10007639;"CAP AC CARBON D 6"" SCH80";6B2;
Acero;10007640;"CAP AC CARBON D 18"" SCH80";S.P.M;
Acero;10007641;"ESPARRAGO AC GR B7 D 1-1/8""X7-3/4"" LONG";3B4M2A;
Estaciones;10007646;"TEE LATERAL AC INOX 1/2"" OD X 1/2"" NPTH";C.C.E4D;https://i.ebayimg.com/images/g/ojAAAOSwZxxihrI5/s-l400.jpg
Estaciones;10007647;"CONECTOR AC INOX 1/2"" OD X 1/2"" NPTH";C.C.E4C;https://pahusa.com/cdn/shop/products/parker_FSC.jpg?v=1607624708
Estaciones;10007656;"EMPAQUE FLEXITALICO BRIDA D  2"" ANSI 600";6B2;https://i.ibb.co/zV1T6Ypy/10007656.jpg
Internas;10007666;BISELADOR PARA TUB. PE-AL-PE 2025;2A2;
Internas;10007667;"UNION REDUC PE-AL-PE 2025 x 1/2"" NPTM";2A1;
Internas;10007668;"UNION LAT D 3/4"" PE-AL-PE 2025x1/2"" NPTH";2A1;
Internas;10007669;"VALVULA PE-AL-PE 2025 x 1/2"" NPTH";2A1;
Internas;10007670;"VALVULA PEALPE 2025 (D 3/4"")";2A2;https://www.ferropolis.pe/cdn/shop/files/10-WEBCO.jpg?v=1692914111
Internas;10007671;"TUBERIA PEALPE 2025 (D 3/4"") BLANCA";7;
Internas;10007672;"UNION PEALPE 2025 x3/4"" NPT HEMBRA";2A1;
Internas;10007673;"VALVULA PE-AL-PE 2025 x 3/4""NPTH";2A1;
Estaciones;10007684;"REDUCCION BUSH. AC INOX 1/2""X1/4"" NPT-MH";5A1;
Acero;10007685;"REDUCCION EXCENTRICA AC SCH80 12"" X 8""";6A2;https://i.ibb.co/W85ZD1f/RED-EXCENT-12-X-8.jpg
Acero;10007686;"SADDLE AC 18"" X 6"" A234 WPB SCH80";5A1;
Acero;10007687;"SADDLE AC 12"" X 3"" A234 WPB SCH80";6C2;
Acero;10007689;"REDUCCION CONCENTRICA AC SCH40 8"" X 3""";6B2;
Acero;10007690;"REDUCCION CONCENTRICA AC SCH40 10"" X 6""";6A2;
Acero;10007691;"REDUCCION CONCENTRICA AC SCH40 8"" X 6""";6B2;
Acero;10007693;" SADDLE AC 12"" X 4"" A234 WPB SCH80";6B2;https://i.ibb.co/rKkfQ5pR/10007693.png
Acero;10007694;"SADDLE AC 6"" X 2"" A234 WPB SCH80";6C2;
Estaciones;10007696;"SELLO CORTAFUEGO 3/4"" EXPLOSION PROOF";5B1;
Acero;10007697;"BRIDA WN AC FORJADO D 8"" ANSI 600 RF";6A2;
Estaciones;10007698;"EMPAQUE BRIDA D 8"" ANSI 600 ESP 1/16""";5B1;
Acero;10007700;"TEE REDUC AC D 2"" X 1"" SCH40 PARA SOLDAR";6B2;https://tecnicatubal.com/wp-content/uploads/2018/08/TEEREDUC.jpg
Acero;10007701;"TEE REDUC AC D 8"" X 4"" SCH40 PARA SOLDAR";6A2;https://http2.mlstatic.com/D_NQ_NP_654276-MLA76652277459_052024-O.webp
Acero;10007702;"TEE REDUC AC D 8"" X 3"" SCH40 PARA SOLDAR";6B2;
Estaciones;10007703;ACTUADOR NEUMÁTICO 4R TORQUE 179.9 N-m;5B1;
Estaciones;10007706;"EMPAQUE FLEXITALICO BRIDA D  3"" ANSI 600";6B2;
Estaciones;10007707;"EMPAQUE FLEXITALICO BRIDA D  4"" ANSI 600";6B2;
Estaciones;10007708;"EMPAQUE FLEXITALICO BRIDA D  6"" ANSI 600";6B2;
Estaciones;10007709;"EMPAQUE FLEXITALICO BRIDA D  8"" ANSI 600";6B2;
Acero;10007710;"ESPARRAGO AC GR B7 D 7/8"" X 5"" LONG";3B4M3C;
Acero;10007711;"ESPARRAGO AC GR B7 D 1"" X 4-1/2"" LONG";3B4M2B;
Acero;10007712;"ESPARRAGO AC GR B7 D 1"" X 6-3/4"" LONG";3B4M1B;
Acero;10007713;"ESPARRAGO AC GR B7 D 1-1/8"" X 8"" LONG";3B4M1A;
Acero;10007714;"ESPARRAGO AC GR B7 D 1-1/8""X8-1/4"" LONG";3B4M3B;
Acero;10007715;"ESPARRAGO AC GR B7 D 5/8"" X 4-3/4"" LONG";3B4M2B;
Acero;10007716;"ESPARRAGO AC GR B7 D 7/8"" X 4"" LONG";3B4M2B;
Acero;10007717;"ESPARRAGO AC GR B7 D 7/8"" X 5-3/4"" LONG";3B4M3B;
Estaciones;10007719;"KIT AISLAMIENTO D  8"" ANSI 600";5B1;
Acero;10007721;"NIPLE AC D 1/2"" X 6"" LONG SCH80";5B1;
Acero;10007722;"NIPLE AC D 1/4"" X 3"" LONG SCH80";5B1;
Acero;10007723;"NIPLE AC D 2"" X 4-1/2"" LONG SCH80";5B1;
Acero;10007724;"NIPLE AC D 3"" X 4-1/2"" LONG SCH40";5B1;
Acero;10007726;"NIPLE AC D 3/4"" X 3"" LONG SCH80";5B1;
Acero;10007727;"NIPLE AC D 4"" X 4-1/2"" LONG SCH80";5B1;
Acero;10007729;"TAPA ROSCADA 12"" ANSI 600 CON BISAGRA";6A2;https://i.ibb.co/cSzx9zZ7/10007729.png
Acero;10007746;"WELDOLET AC 6-36"" X 1"" A105, 3000#";6B2;
Acero;10007747;"WELDOLET AC 12"" X 1/2"" A105, 3000#";6B2;
Acero;10007748;"WELDOLET AC 12""X1-1/2"" A105, 3000#";6B2;
Acero;10007749;"WELDOLET AC 3-36"" X 2"" A105, 3000#";6A2;
Acero;10007750;"WELDOLET AC 5-64 X 4"" A105, 3000#";6A2;
Acero;10007751;"WELDOLET AC 18"" X 1/2"" A105, 3000#";6B2;
Acero;10007753;"WELDOLET AC 18""X1-1/2"" A105, 3000#";6B2;
Acero;10007754;"WELDOLET AC 3-36"" X 1/2"" A105, 3000#";6B2;
Acero;10007755;"WELDOLET AC 6""X1-1/2"" A105, 3000#";6B2;
Acero;10007767;"JUNTA MONOLITICA D"" 3 ANSI 600 API 5LX52";6A2;https://www.dinatecnica.com.br/assets/uploads/media-uploader/jmonolitica11689202912.jpg
Acero;10007768;"JUNTA MONOLITICA D"" 8 ANSI 600 API 5LX52";6A2;https://flexilatina.com/wp-content/uploads/2021/11/Junta-monoli%CC%81tica-diele%CC%81ctrica.jpg
Acero;10007770;"TUBERIA AC D 12"" API 5L X42 S/C SCH80";BD2;
Estaciones;10007771;"VALVULA CHEQUE AC D 6"" ANSI 600, RF";S.P.M;
Estaciones;10007772;"VALVULA CHEQUE AC D 4"" ANSI 600, RF";S.P.M;https://i.ibb.co/MrbR7FZ/10007772-2.jpg
Acero;10007773;"TAPA ROSCADA  4"" ANSI 600 SIN BISAGRA";6A2;
Acero;10007774;"VALV BOLA FLANCH AC D8"" ANSI600 C/ACTUAD";S.P.M;https://i.ibb.co/gpMWpZ6/10007774.jpg
Estaciones;10007775;"VALVULA BOLA ROSC AC D 1/2"" 3000# NPTH";5A1;
Acero;10007776;"VALVULA BOLA FLANCHADA AC D 8"" ANSI 600";S.P.M;
Internas;10007777;"UNION PEALPE 2025 (D 3/4"")";2A1;
Internas;10007778;"TEE PEALPE 2025 (D 3/4"")";2A1;https://i.imgur.com/gnLzL8l.jpeg
Rep.Herra.Varios;10007779;"MULTIPORTE AC 1/2"" NPT MH 6 CON 1/4"" NPT";C.C.E3D;
Polietileno;10007781;"CODO PE100 D 8"" IPS TOPE";6A1;
Polietileno;10007782;"TEE PE100 D 8"" IPS TOPE";6A1;
Acero;10007783;"BRIDA SLIP-ON AC FORJADO D 8"" ANSI 600";6B2;https://www.tubosyvalvulashr.com/wp-content/uploads/2021/09/BRIDA-SLIP-ON-DE-ACERO-AL-CARBON-A-105-PARA-150-300-600-900-Y-1500-230x350.jpg
Acero;10007784;"BRIDA SLIP-ON AC FORJADO D 8"" ANSI 300";5A1;https://http2.mlstatic.com/D_NQ_NP_945119-MLM74700151845_022024-O.webp
Polietileno;10007785;"ADAPTADOR BRIDA PE100 D 8"" IPSX11"" LONG";5B2;
Polietileno;10007786;"TUBERIA PE100 D 8"" IPS RDE11 NARANJA AD";1A3;
Polietileno;10007787;"TAPON PE100 D 8"" IPS TOPE";6A1;
Polietileno;10007788;"SILLETA AUTOPER PE100 D 8"" X 2"" IPS";5B2;
Polietileno;10007789;"VALVULA PE100 D 8"" IPS RDE11 TOPE BYPASS";6A1;
Polietileno;10007790;"REDUCCION PE100 D 8"" X 6"" IPS TOPE";5B2;
Estaciones;10007791;"HALF COUPLING ROSC AC D 3/4"" NPTX3000 LB";6A2;https://i5.walmartimages.com/seo/Anvil-Half-Coupling-Forged-Steel-1-2-in-0361167802_c44e1a82-8151-4b5b-9b0a-6ec5af39ce63.d369611918fe7ac4a08111883fa02f8b.jpeg
Estaciones;10007792;"HALF COUPLING ROSC AC D 1/2"" NPTX3000 LB";6A2;https://www.pysesa.mx/cdn/shop/products/14.3.5_512x512.png?v=1693343727
Estaciones;10007793;"HALF COUPLING ROSC AC D 2"" NPTX3000 LB";6B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdKFkww6Zg-b_cr17N2108lz5fCVQYLNUWRg&s
Estaciones;10007794;"VALVULA GLOBO ROSCADA D 1"" X 3000#";5A1;
Acero;10007795;"VALVULA GLOBO FLANCHADA AC D 4"" ANSI 600";S.P.M;https://i.ibb.co/ZpsDP2q7/10007795-2.jpg
Acero;10007817;"BRIDA SLIP ON AC FORJADO D 1"" ANSI 1500";6B2;
Estaciones;10007821;"REDUC BUSH AC 6000 LB D 2"" X 1"" NPTH";6B2;
Estaciones;10007823;"EMPAQUE FLEXITALICO BRIDA D 1"" ANSI 1500";6B2;
Estaciones;10007826;"UNION UNIV AC GALV D 3/4"" H-M ANTIEXP";5B1;https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/172/productos/10919/thumb/f5daddd7b9b29c72ac0edaebd20235e2.webp
Estaciones;10007827;"VALVULA BOLA AC INOX D 1"" NPTH X 6000PSI";5A1;
Estaciones;10007828;"MANOMETRO 0-30 PSI PRES DIF CARAT 2-1/2""";C.C.E9D;https://i.ibb.co/RJPHxFq/10007828.jpg
Estaciones;10007896;GABINETE 400X300X200 MM DOBLE FONDO;6A1;https://sydec.com.mx/wp-content/uploads/2023/04/mas-product-image-image-extra-large.jpg
Acero;10007907;"VALV GLOBO FLANCH CONTROL AC D2"" ANSI600";S.P.M;https://flowserve.widen.net/content/ianvmgqfua/webp/mark-eight.webp?q=80
Acero;10007916;"BRIDA WN AC D  2"" ANSI 600 CUELLO SCH80";6B2;
Acero;10007918;"BRIDA WN AC D  4"" ANSI 600 CUELLO SCH80";6A2;
Acero;10007919;"BRIDA WN AC D  6"" ANSI 600 CUELLO SCH80";S.P.M;
Acero;10007920;"BRIDA WN AC D 12"" ANSI 600 CUELLO SCH80";S.P.M;
Acero;10007921;"BRIDA SLIP-ON AC FORJADO D 1"" ANSI 600";6B2;
Acero;10007923;"BRIDA SLIP-ON AC FORJADO D 18"" ANSI 600";S.P.M;https://www.tubos-acero-aleacion.com/assets/images/bridas-de-tubos-de-acero-al-carbono.jpg
Acero;10007924;"CAP AC CARBON D 10"" SCH80";6C2;
Acero;10007927;"BRIDA CIEGA AC FORJADO D 18"" ANSI 600 RF";S.P.M;https://img.jeawincdn.com/resource/upfiles/37/images/products/blind-flange/astm-a350-lf2-blind-flange-ansi-b16-5-24-inch-150-lb-rf_9GLFax.jpg
Estaciones;10007928;"ESPARRAGO AC GR B7 D 1-1/4"" X4-7/8"" LONG";3B4M3B;
Estaciones;10007930;"ESPARRAGO AC GR B7 D 5/8""X 10-3/4"" LONG";3B4M2B;
Acero;10007931;"SADDLE AC 14"" X 4"" A234 WPB SCH80";6B2;
Estaciones;10007932;"UNION UNIVERSAL ROSC AC D 2"" X 3000 LB";6A2;https://http2.mlstatic.com/D_Q_NP_2X_689571-MLV85108925056_052025-T.webp
Estaciones;10007933;"VALVULA CHEQUE AC D 3"" ANSI 600, RF";S.P.M;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Valvulas-Cheque-Cortina-Flanchada-V-Retencion-CHEQUE-CORTINA-AC-600-A216WCB-RF-3-CRN-148320210226173108.JPG
Estaciones;10007934;"CONECTOR 3/8"" OD X 1/2"" NPTM ACERO INOX";C.C.E4E;https://http2.mlstatic.com/D_Q_NP_2X_780055-MLV54512782702_032023-T.webp
Estaciones;10007937;"EMPAQUE FLEXITALICO BRIDA D  1"" ANSI 600";6B2;
Estaciones;10007938;"EMPAQUE FLEXITALICO BRIDA D 12"" ANSI 600";6B2;
Estaciones;10007939;"EMPAQUE FLEXITALICO BRIDA D 14"" ANSI 600";6B2;
Estaciones;10007940;"EMPAQUE FLEXITALICO BRIDA D 18"" ANSI 600";6B2;
Estaciones;10007941;"ESPARRAGO AC GR B7 D 1"" X 7"" LONG";3B4M1A;
Polietileno;10007942;"ADAPTADOR BRIDA PE100 D 2"" IPS X 6"" LONG";5B2;
Polietileno;10007946;"ESPUMA CILINDRICA D 8"" LONG. 12""";5B1;
Acero;10007956;"TUBERIA AC D  3"" API 5L X42 S/C SCH80";3A4;
Acero;10007957;"TUBERIA AC D  4"" API 5L X42 S/C SCH80";3A4;
Acero;10007958;"TUBERIA AC D  6"" API 5L X42 S/C SCH80";4A3;
Acero;10007959;"TUBERIA AC D 10"" API 5L X42 S/C SCH80";BD2;
Acero;10007960;"TUBERIA AC D 14"" API 5L X42 S/C SCH80";BD2;
Rep.Herra.Varios;10007961;PRESOSTATO 3W, 0.25 AMP, 125 VAC/VDC;C.C.E6D;
Rep.Herra.Varios;10007963;"TUERCA P/RACOR D 1/2"" OD AC INOX 316";C.C.E4C;https://tubingyconexiones.com/cdn/shop/products/NS-1-2_470x470.jpg?v=1634653553
Rep.Herra.Varios;10007964;"TUERCA PARA RACOR DE 3/4"" OD AC INOX 316";C.C.E4C;https://http2.mlstatic.com/D_NQ_NP_2X_779720-MLV70075903024_062023-T.webp
Estaciones;10007965;"FERRULES (JUEGO) D 3/4"" OD ACERO INOX";C.C.E4C;https://http2.mlstatic.com/D_Q_NP_2X_803994-MLV79107862909_092024-T.webp
Rep.Herra.Varios;10007966;PERFIL RANURADO MECANO X 2.40 M ALUMINIO;3B3;
Medidores;10007968;"MED 400 M3H ROT FMR D4"" ANSI600 G250 EP";S.P.M;https://i.ibb.co/5W58BrR7/10007968.jpg
Polietileno;10007976;"ABRAZADERA PE D 2"" IPS";4A2;
Polietileno;10007977;"ABRAZADERA PARA TUBERIA PE D 3"" IPS";4A2;
Polietileno;10007978;"ABRAZADERA PARA TUBERIA PE D 4"" IPS";4A2;
Polietileno;10007979;"ABRAZADERA PARA TUBERIA PE D 6"" IPS";4A2;
Polietileno;10007981;"ABRAZADERA AC INOX D 2"" X 12"" LONG";4A2;
Polietileno;10007982;"ABRAZADERA AC INOX D 3"" X 12"" LONG";4A2;
Polietileno;10007984;"ABRAZADERA AC INOX D 4"" X 12"" LONG";4A2;
Polietileno;10007985;"ABRAZADERA AC INOX D 6"" X 12"" LONG";4A2;
Acero;10007986;"BRIDA CIEGA AC FORJADO D 6"" ANSI 600 RF";6A2;https://s.alicdn.com/@sc04/kf/H7959f4c6f8a347fd936d5e0a47b40117O/ASME-B16.5-GOST-and-AS4087-STANDARD-A105-CLASS-150-300-600-900-1500-FORGED-YELLOW-COLOR-BLIND-FLANGE-RTJ-1-INCH.jpg_300x300.jpg
Acero;10007988;"TEE REDUC AC D 3"" X 1"" SCH40 PARA SOLDAR";6B2;
Estaciones;10008056;"CONECTOR AC INOX 1/4"" OD X 1/8"" NPTH";C.C.E4D;https://http2.mlstatic.com/D_NQ_NP_682434-MLM91573426346_092025-O.webp
Estaciones;10008057;"UNION REDUCCION AC INOX 1/2""OD X 1/4""OD";C.C.E4D;https://image.made-in-china.com/318f0j00eEAYsvdBlbca/NAI-LOK-Compression-Tube-Fittings-mp4.webp
Estaciones;10008058;"TEE AC INOX 1/2"" OD X 1/2"" OD X 1/2"" OD";C.C.E4D;https://tododeinoxidable.com.mx/wp-content/uploads/tee-macho-1-4-od.png
Estaciones;10008076;"FILTRO FISHER TYPE 252 CONEX 1/4"" NPT";C.C.E2A;https://sbindustrialsupply.com/wp-content/uploads/imported/7/37/NEW-FISHER-252-7-ALUMINUM-BODY-FILTER-2527-193778148037-3.JPG
Estaciones;10008083;INDICADOR POS ACTUADOR ACCES MONT 30MM;C.C.E7C;https://image.made-in-china.com/2f0j00qWpoZPUrYuck/Explosion-Proof-Limit-Switch-Box-Switch-for-Pneumatic-Actuator-Control.webp
Rep.Herra.Varios;10008084;ACC MONTAJE UNIV 55MM AC INOX ACTUADOR;C.C.E6D;https://i.ibb.co/TMffLVZk/10008084.jpg
